relative_path,labels,confidences,num_labels
000000133343.jpg,"[""sunglasses, dark_glasses, shades"", ""sunglass"", ""bow_tie, bow-tie, bowtie"", ""Windsor_tie"", ""suit, suit_of_clothes""]","[0.37723448872566223, 0.1751573383808136, 0.14998598396778107, 0.07217307388782501, 0.06527996063232422]",5
000000133418.jpg,"[""racket, racquet"", ""baseball"", ""tennis_ball"", ""ballplayer, baseball_player"", ""soccer_ball""]","[0.9268671870231628, 0.047466933727264404, 0.021726639941334724, 0.0037216756027191877, 0.0001016822352539748]",5
000000133567.jpg,"[""electric_locomotive"", ""passenger_car, coach, carriage"", ""freight_car"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""bullet_train, bullet""]","[0.46653202176094055, 0.36287009716033936, 0.06056469678878784, 0.05211397260427475, 0.019168678671121597]",5
000000133819.jpg,"[""streetcar, tram, tramcar, trolley, trolley_car"", ""trolleybus, trolley_coach, trackless_trolley"", ""passenger_car, coach, carriage"", ""forklift"", ""minibus""]","[0.7133667469024658, 0.25124821066856384, 0.027124611660838127, 0.0018517967546358705, 0.0017203454626724124]",5
000000133969.jpg,"[""ballplayer, baseball_player"", ""football_helmet"", ""banjo"", ""military_uniform"", ""drum, membranophone, tympan""]","[0.7289898991584778, 0.10155117511749268, 0.032640039920806885, 0.023326583206653595, 0.014775165356695652]",5
000000134322.jpg,"[""pirate, pirate_ship"", ""schooner"", ""dock, dockage, docking_facility"", ""paddle, boat_paddle"", ""pier""]","[0.20934267342090607, 0.08784172683954239, 0.08377344906330109, 0.07955221831798553, 0.0700581818819046]",5
000000134886.jpg,"[""warplane, military_plane"", ""wing"", ""airliner"", ""space_shuttle"", ""projectile, missile""]","[0.48329198360443115, 0.24158848822116852, 0.13850773870944977, 0.07009497284889221, 0.027547141537070274]",5
000000135410.jpg,"[""parking_meter"", ""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin"", ""mailbox, letter_box"", ""traffic_light, traffic_signal, stoplight"", ""tripod""]","[0.9997490048408508, 5.10337449668441e-05, 3.525032661855221e-05, 2.922909516200889e-05, 2.7438716642791405e-05]",5
000000135604.jpg,"[""soccer_ball"", ""baseball"", ""ballplayer, baseball_player"", ""tennis_ball"", ""golf_ball""]","[0.9972105622291565, 0.0009445365867577493, 0.00043709782767109573, 0.0003902665921486914, 0.0002517233369871974]",5
000000135890.jpg,"[""bell_cote, bell_cot"", ""church, church_building"", ""palace"", ""analog_clock"", ""obelisk""]","[0.7816933989524841, 0.09229613095521927, 0.029385142028331757, 0.02574150823056698, 0.010181774385273457]",5
000000135902.jpg,"[""electric_locomotive"", ""passenger_car, coach, carriage"", ""freight_car"", ""steam_locomotive"", ""greenhouse, nursery, glasshouse""]","[0.8355987668037415, 0.13486433029174805, 0.020705875009298325, 0.005079441238194704, 0.001804505125619471]",5
000000136633.jpg,"[""grocery_store, grocery, food_market, market"", ""greenhouse, nursery, glasshouse"", ""restaurant, eating_house, eating_place, eatery"", ""umbrella"", ""butcher_shop, meat_market""]","[0.8879183530807495, 0.02060374990105629, 0.01911262795329094, 0.018259480595588684, 0.012612801045179367]",5
000000136715.jpg,"[""motor_scooter, scooter"", ""crash_helmet"", ""moped"", ""Model_T"", ""car_wheel""]","[0.7080429196357727, 0.07787711173295975, 0.07724453508853912, 0.03700116649270058, 0.02330600842833519]",5
000000136915.jpg,"[""plunger, plumber's_helper"", ""syringe"", ""chain_saw, chainsaw"", ""cash_machine, cash_dispenser, automated_teller_machine, automatic_teller_machine, automated_teller, automatic_teller, ATM"", ""hammer""]","[0.15454943478107452, 0.11000934988260269, 0.07249073684215546, 0.06863405555486679, 0.04520810768008232]",5
000000137246.jpg,"[""patio, terrace"", ""conch"", ""sunscreen, sunblock, sun_blocker"", ""restaurant, eating_house, eating_place, eatery"", ""jackfruit, jak, jack""]","[0.3056598901748657, 0.21581467986106873, 0.07887358218431473, 0.05525115877389908, 0.04766791686415672]",5
000000137727.jpg,"[""passenger_car, coach, carriage"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""steam_locomotive"", ""forklift"", ""electric_locomotive""]","[0.8363726139068604, 0.055719394236803055, 0.019094616174697876, 0.018167531117796898, 0.007263374514877796]",5
000000138115.jpg,"[""orange"", ""ping-pong_ball"", ""lemon"", ""croquet_ball"", ""maraca""]","[0.7679575681686401, 0.17320646345615387, 0.03496239706873894, 0.0038655083626508713, 0.0038613229990005493]",5
000000138639.jpg,"[""unicycle, monocycle"", ""cab, hack, taxi, taxicab"", ""fountain"", ""palace"", ""prison, prison_house""]","[0.583395779132843, 0.036447007209062576, 0.03100062906742096, 0.022311408072710037, 0.022061526775360107]",5
000000138979.jpg,"[""trolleybus, trolley_coach, trackless_trolley"", ""minibus"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""garbage_truck, dustcart"", ""school_bus""]","[0.577363908290863, 0.164081409573555, 0.1530623883008957, 0.02478598803281784, 0.012506802566349506]",5
000000139077.jpg,"[""television, television_system"", ""home_theater, home_theatre"", ""screwdriver"", ""entertainment_center"", ""radio, wireless""]","[0.40353119373321533, 0.20096930861473083, 0.0697796419262886, 0.05443428084254265, 0.027652591466903687]",5
000000139099.jpg,"[""grocery_store, grocery, food_market, market"", ""barrow, garden_cart, lawn_cart, wheelbarrow"", ""moped"", ""motor_scooter, scooter"", ""Dutch_oven""]","[0.5073725581169128, 0.14305081963539124, 0.12907615303993225, 0.056062906980514526, 0.035804204642772675]",5
000000139872.jpg,"[""Siberian_husky"", ""malamute, malemute, Alaskan_malamute"", ""Border_collie"", ""Eskimo_dog, husky"", ""croquet_ball""]","[0.21004346013069153, 0.18707361817359924, 0.15606558322906494, 0.07578696310520172, 0.07505173981189728]",5
000000140203.jpg,"[""ambulance"", ""police_van, police_wagon, paddy_wagon, patrol_wagon, wagon, black_Maria"", ""recreational_vehicle, RV, R.V."", ""stretcher"", ""minibus""]","[0.41778799891471863, 0.4052600860595703, 0.14648406207561493, 0.006546722259372473, 0.006420507095754147]",5
000000140270.jpg,"[""Staffordshire_bullterrier, Staffordshire_bull_terrier"", ""American_Staffordshire_terrier, Staffordshire_terrier, American_pit_bull_terrier, pit_bull_terrier"", ""muzzle"", ""Boston_bull, Boston_terrier"", ""llama""]","[0.4287841022014618, 0.08485502004623413, 0.06890734285116196, 0.05567783862352371, 0.03838266059756279]",5
000000140286.jpg,"[""horse_cart, horse-cart"", ""jinrikisha, ricksha, rickshaw"", ""oxcart"", ""drum, membranophone, tympan"", ""milk_can""]","[0.9936850666999817, 0.003759174607694149, 0.0005345736281014979, 0.00042485803714953363, 0.0001865193189587444]",5
000000140556.jpg,"[""stretcher"", ""reel"", ""crash_helmet"", ""chain_saw, chainsaw"", ""drilling_platform, offshore_rig""]","[0.31613805890083313, 0.09752453863620758, 0.06899277865886688, 0.04243632033467293, 0.033888693898916245]",5
000000140583.jpg,"[""dam, dike, dyke"", ""valley, vale"", ""alp"", ""thatch, thatched_roof"", ""cliff, drop, drop-off""]","[0.40957871079444885, 0.11726561188697815, 0.06320752203464508, 0.05370500311255455, 0.050397854298353195]",5
000000140640.jpg,"[""sombrero"", ""cowboy_hat, ten-gallon_hat"", ""marimba, xylophone"", ""bonnet, poke_bonnet"", ""drum, membranophone, tympan""]","[0.7842352390289307, 0.09059466421604156, 0.0332694835960865, 0.011609958484768867, 0.011206685565412045]",5
000000140987.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""pizza, pizza_pie"", ""plate"", ""hotdog, hot_dog, red_hot"", ""menu""]","[0.4636259078979492, 0.22818388044834137, 0.14752313494682312, 0.032632555812597275, 0.025424974039196968]",5
000000141671.jpg,"[""parachute, chute"", ""airship, dirigible"", ""unicycle, monocycle"", ""tricycle, trike, velocipede"", ""alp""]","[0.6589542627334595, 0.08796494454145432, 0.026944506913423538, 0.02167416363954544, 0.02163131721317768]",5
000000141821.jpg,"[""pizza, pizza_pie"", ""bagel, beigel"", ""potpie"", ""French_loaf"", ""pretzel""]","[0.8475152850151062, 0.019281107932329178, 0.01570609025657177, 0.01146505493670702, 0.010752072557806969]",5
000000142238.jpg,"[""rugby_ball"", ""soccer_ball"", ""unicycle, monocycle"", ""football_helmet"", ""maypole""]","[0.4669340252876282, 0.18581430613994598, 0.14289577305316925, 0.07665863633155823, 0.013085300102829933]",5
000000142324.jpg,"[""motor_scooter, scooter"", ""moped"", ""crash_helmet"", ""shield, buckler"", ""chain_mail, ring_mail, mail, chain_armor, chain_armour, ring_armor, ring_armour""]","[0.9730094075202942, 0.021109100431203842, 0.0015675638569518924, 0.0008331455755978823, 0.0007830299437046051]",5
000000142472.jpg,"[""fire_engine, fire_truck"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""tow_truck, tow_car, wrecker"", ""minivan"", ""horse_cart, horse-cart""]","[0.4041314423084259, 0.1476859748363495, 0.054572056978940964, 0.04442642256617546, 0.037974972277879715]",5
000000142585.jpg,"[""traffic_light, traffic_signal, stoplight"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""garbage_truck, dustcart"", ""cab, hack, taxi, taxicab"", ""tow_truck, tow_car, wrecker""]","[0.39482852816581726, 0.12422053515911102, 0.06717178225517273, 0.048413775861263275, 0.04540802910923958]",5
000000142620.jpg,"[""drum, membranophone, tympan"", ""water_jug"", ""banjo"", ""water_bottle"", ""sunscreen, sunblock, sun_blocker""]","[0.2717236578464508, 0.1230626106262207, 0.10362644493579865, 0.06000012531876564, 0.03349204361438751]",5
000000142971.jpg,"[""paddle, boat_paddle"", ""canoe"", ""lifeboat"", ""catamaran"", ""speedboat""]","[0.5613560080528259, 0.4287179708480835, 0.0013325110776349902, 0.001210230402648449, 0.0009867915650829673]",5
000000143556.jpg,"[""crash_helmet"", ""unicycle, monocycle"", ""motor_scooter, scooter"", ""moped"", ""bicycle-built-for-two, tandem_bicycle, tandem""]","[0.41401639580726624, 0.23526518046855927, 0.19987578690052032, 0.12114295363426208, 0.01211452018469572]",5
000000143572.jpg,"[""racket, racquet"", ""tennis_ball"", ""ballplayer, baseball_player"", ""Afghan_hound, Afghan"", ""stage""]","[0.8217063546180725, 0.14441770315170288, 0.0025599065702408552, 0.0022370635997503996, 0.0021978048607707024]",5
000000143961.jpg,"[""umbrella"", ""maypole"", ""balloon"", ""parachute, chute"", ""chain_mail, ring_mail, mail, chain_armor, chain_armour, ring_armor, ring_armour""]","[0.40208932757377625, 0.33765289187431335, 0.10928540676832199, 0.0495355986058712, 0.022069215774536133]",5
000000144003.jpg,"[""groom, bridegroom"", ""plate"", ""restaurant, eating_house, eating_place, eatery"", ""tray"", ""shoe_shop, shoe-shop, shoe_store""]","[0.4936431348323822, 0.07100699841976166, 0.06902406364679337, 0.05139990895986557, 0.032611504197120667]",5
000000144300.jpg,"[""Model_T"", ""crash_helmet"", ""car_wheel"", ""tricycle, trike, velocipede"", ""motor_scooter, scooter""]","[0.5016267895698547, 0.15357692539691925, 0.088200643658638, 0.07712779939174652, 0.03285664692521095]",5
000000144333.jpg,"[""parking_meter"", ""jinrikisha, ricksha, rickshaw"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""moped"", ""backpack, back_pack, knapsack, packsack, rucksack, haversack""]","[0.15969981253147125, 0.13112466037273407, 0.09797967225313187, 0.08271593600511551, 0.04172157496213913]",5
000000144984.jpg,"[""bib"", ""sweatshirt"", ""bath_towel"", ""cardigan"", ""soccer_ball""]","[0.10399220883846283, 0.08644865453243256, 0.06863550841808319, 0.060845084488391876, 0.03116374835371971]",5
000000145020.jpg,"[""toyshop"", ""bearskin, busby, shako"", ""sombrero"", ""cowboy_hat, ten-gallon_hat"", ""throne""]","[0.20381759107112885, 0.16143131256103516, 0.11538263410329819, 0.041127391159534454, 0.04069829732179642]",5
000000145597.jpg,"[""stage"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""drum, membranophone, tympan"", ""cowboy_hat, ten-gallon_hat"", ""sarong""]","[0.3360123634338379, 0.04471646621823311, 0.03544781357049942, 0.032831236720085144, 0.03157898783683777]",5
000000145620.jpg,"[""mountain_bike, all-terrain_bike, off-roader"", ""moped"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""alp"", ""tripod""]","[0.9820490479469299, 0.0045697749592363834, 0.003455923870205879, 0.0029777439776808023, 0.001598541857674718]",5
000000145665.jpg,"[""sleeping_bag"", ""stretcher"", ""knee_pad"", ""unicycle, monocycle"", ""ballplayer, baseball_player""]","[0.40802499651908875, 0.0770694687962532, 0.0572698637843132, 0.019102584570646286, 0.018443556502461433]",5
000000146155.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""shoe_shop, shoe-shop, shoe_store"", ""carousel, carrousel, merry-go-round, roundabout, whirligig"", ""plunger, plumber's_helper"", ""orange""]","[0.21884864568710327, 0.11372693628072739, 0.1002860739827156, 0.05720796436071396, 0.052342284470796585]",5
000000146358.jpg,"[""hoopskirt, crinoline"", ""broom"", ""groom, bridegroom"", ""gown"", ""overskirt""]","[0.4330357015132904, 0.257022887468338, 0.24216829240322113, 0.03602103143930435, 0.011160657741129398]",5
000000146457.jpg,"[""cleaver, meat_cleaver, chopper"", ""spatula"", ""dough"", ""butcher_shop, meat_market"", ""power_drill""]","[0.7293415665626526, 0.14270849525928497, 0.06220681965351105, 0.007538328878581524, 0.007041440811008215]",5
000000146667.jpg,"[""motor_scooter, scooter"", ""moped"", ""crash_helmet"", ""lawn_mower, mower"", ""cab, hack, taxi, taxicab""]","[0.6854811310768127, 0.23645219206809998, 0.008955552242696285, 0.0033787847496569157, 0.002573317149654031]",5
000000146825.jpg,"[""electric_locomotive"", ""passenger_car, coach, carriage"", ""freight_car"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""steam_locomotive""]","[0.7990550994873047, 0.16945697367191315, 0.013556149788200855, 0.011913608759641647, 0.0056590852327644825]",5
000000146831.jpg,"[""golfcart, golf_cart"", ""chainlink_fence"", ""chain_mail, ring_mail, mail, chain_armor, chain_armour, ring_armor, ring_armour"", ""miniskirt, mini"", ""abaya""]","[0.04164012148976326, 0.030770568177103996, 0.028083544224500656, 0.027971096336841583, 0.026454873383045197]",5
000000147415.jpg,"[""upright, upright_piano"", ""grand_piano, grand"", ""accordion, piano_accordion, squeeze_box"", ""organ, pipe_organ"", ""violin, fiddle""]","[0.2046852707862854, 0.15429839491844177, 0.12619797885417938, 0.07900559157133102, 0.028540579602122307]",5
000000147725.jpg,"[""garbage_truck, dustcart"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""mobile_home, manufactured_home"", ""trolleybus, trolley_coach, trackless_trolley"", ""moving_van""]","[0.25609123706817627, 0.09847036749124527, 0.09818651527166367, 0.08825471997261047, 0.0848766416311264]",5
000000147729.jpg,"[""microphone, mike"", ""space_heater"", ""slot, one-armed_bandit"", ""hand_blower, blow_dryer, blow_drier, hair_dryer, hair_drier"", ""binoculars, field_glasses, opera_glasses""]","[0.11600328981876373, 0.054449453949928284, 0.04647086560726166, 0.0440230593085289, 0.0435490757226944]",5
000000147740.jpg,"[""bonnet, poke_bonnet"", ""grocery_store, grocery, food_market, market"", ""jackfruit, jak, jack"", ""cowboy_hat, ten-gallon_hat"", ""jinrikisha, ricksha, rickshaw""]","[0.3183830678462982, 0.08567938208580017, 0.06210913509130478, 0.05352579802274704, 0.04627759009599686]",5
000000148508.jpg,"[""mailbox, letter_box"", ""traffic_light, traffic_signal, stoplight"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""parking_meter"", ""garbage_truck, dustcart""]","[0.43724408745765686, 0.08044270426034927, 0.06028202176094055, 0.05932621285319328, 0.05435488373041153]",5
000000148719.jpg,"[""pickup, pickup_truck"", ""convertible"", ""tow_truck, tow_car, wrecker"", ""jeep, landrover"", ""grille, radiator_grille""]","[0.979158878326416, 0.01035876851528883, 0.0056534577161073685, 0.0016523809172213078, 0.0007554337498731911]",5
000000148999.jpg,"[""steam_locomotive"", ""projectile, missile"", ""missile"", ""tank, army_tank, armored_combat_vehicle, armoured_combat_vehicle"", ""cannon""]","[0.8389333486557007, 0.03702687844634056, 0.026691773906350136, 0.020422302186489105, 0.018872182816267014]",5
000000149222.jpg,"[""desk"", ""mouse, computer_mouse"", ""monitor"", ""screen, CRT_screen"", ""desktop_computer""]","[0.41216209530830383, 0.12783683836460114, 0.11421710252761841, 0.11287986487150192, 0.1073189377784729]",5
000000149375.jpg,"[""unicycle, monocycle"", ""ski"", ""bannister, banister, balustrade, balusters, handrail"", ""knee_pad"", ""pole""]","[0.3828333020210266, 0.17562489211559296, 0.0685156062245369, 0.06490422785282135, 0.03194715082645416]",5
000000149568.jpg,"[""standard_poodle"", ""miniature_poodle"", ""Bedlington_terrier"", ""Irish_water_spaniel"", ""toy_poodle""]","[0.8886379599571228, 0.08337991684675217, 0.012842010706663132, 0.007426710333675146, 0.0045860703103244305]",5
000000150265.jpg,"[""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin"", ""traffic_light, traffic_signal, stoplight"", ""parking_meter"", ""pay-phone, pay-station"", ""unicycle, monocycle""]","[0.14779366552829742, 0.07517440617084503, 0.05351588502526283, 0.050942856818437576, 0.039185017347335815]",5
000000150417.jpg,"[""dough"", ""Crock_Pot"", ""beer_glass"", ""restaurant, eating_house, eating_place, eatery"", ""trifle""]","[0.44217440485954285, 0.06228790432214737, 0.04822416603565216, 0.046625956892967224, 0.03969498351216316]",5
000000150638.jpg,"[""water_jug"", ""barber_chair"", ""rain_barrel"", ""vacuum, vacuum_cleaner"", ""water_bottle""]","[0.39336684346199036, 0.08010602742433548, 0.07502935081720352, 0.05070725828409195, 0.03656833991408348]",5
000000150649.jpg,"[""unicycle, monocycle"", ""mountain_bike, all-terrain_bike, off-roader"", ""maze, labyrinth"", ""bannister, banister, balustrade, balusters, handrail"", ""bicycle-built-for-two, tandem_bicycle, tandem""]","[0.7303008437156677, 0.057312920689582825, 0.053188588470220566, 0.020223643630743027, 0.011859136633574963]",5
000000151000.jpg,"[""sliding_door"", ""pole"", ""stage"", ""miniskirt, mini"", ""wardrobe, closet, press""]","[0.13512244820594788, 0.08993013203144073, 0.06742415577173233, 0.06623886525630951, 0.05246083438396454]",5
000000151480.jpg,"[""ballplayer, baseball_player"", ""scoreboard"", ""fire_engine, fire_truck"", ""baseball"", ""Afghan_hound, Afghan""]","[0.5585353374481201, 0.4252420663833618, 0.002391632879152894, 0.0017291647382080555, 0.0012728841975331306]",5
000000151629.jpg,"[""racket, racquet"", ""rugby_ball"", ""baseball"", ""soccer_ball"", ""ballplayer, baseball_player""]","[0.4097123146057129, 0.287670761346817, 0.11923228204250336, 0.07206722348928452, 0.07150564342737198]",5
000000151657.jpg,"[""suit, suit_of_clothes"", ""bow_tie, bow-tie, bowtie"", ""cloak"", ""cowboy_hat, ten-gallon_hat"", ""sombrero""]","[0.4744662046432495, 0.09102828800678253, 0.08197402954101562, 0.04147905856370926, 0.028909258544445038]",5
000000151820.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""library"", ""dining_table, board"", ""window_shade"", ""vestment""]","[0.8619524240493774, 0.12116294354200363, 0.004003888927400112, 0.0029745949432253838, 0.002344946376979351]",5
000000151938.jpg,"[""loupe, jeweler's_loupe"", ""lighter, light, igniter, ignitor"", ""red_wine"", ""perfume, essence"", ""fountain""]","[0.04078773409128189, 0.03841971606016159, 0.03818579018115997, 0.03511464595794678, 0.030585039407014847]",5
000000151962.jpg,"[""car_mirror"", ""seat_belt, seatbelt"", ""beagle"", ""bannister, banister, balustrade, balusters, handrail"", ""Labrador_retriever""]","[0.9971092343330383, 0.0011183276074007154, 0.0006598032196052372, 0.0001836810406530276, 0.00017423457757104188]",5
000000152120.jpg,"[""crash_helmet"", ""motor_scooter, scooter"", ""car_wheel"", ""disk_brake, disc_brake"", ""moped""]","[0.9723966121673584, 0.008771300315856934, 0.0033985236659646034, 0.003041911404579878, 0.0022885603830218315]",5
000000152214.jpg,"[""suit, suit_of_clothes"", ""Windsor_tie"", ""bolo_tie, bolo, bola_tie, bola"", ""bow_tie, bow-tie, bowtie"", ""mortarboard""]","[0.9042431712150574, 0.08198239654302597, 0.006668691523373127, 0.002388486173003912, 0.001273970934562385]",5
000000152686.jpg,"[""racket, racquet"", ""tennis_ball"", ""ballplayer, baseball_player"", ""baseball"", ""stage""]","[0.9060826301574707, 0.05488453805446625, 0.024899182841181755, 0.008193795569241047, 0.001804945059120655]",5
000000153011.jpg,"[""gas_pump, gasoline_pump, petrol_pump, island_dispenser"", ""recreational_vehicle, RV, R.V."", ""fire_engine, fire_truck"", ""garbage_truck, dustcart"", ""cash_machine, cash_dispenser, automated_teller_machine, automatic_teller_machine, automated_teller, automatic_teller, ATM""]","[0.7307707071304321, 0.0809667706489563, 0.04738083854317665, 0.013797818683087826, 0.010755429975688457]",5
000000153229.jpg,"[""rugby_ball"", ""soccer_ball"", ""football_helmet"", ""unicycle, monocycle"", ""racket, racquet""]","[0.539444088935852, 0.38311532139778137, 0.023440003395080566, 0.0057905009016394615, 0.005114484578371048]",5
000000153529.jpg,"[""turnstile"", ""limousine, limo"", ""parking_meter"", ""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin"", ""backpack, back_pack, knapsack, packsack, rucksack, haversack""]","[0.13354086875915527, 0.07216125726699829, 0.0520591177046299, 0.04600025713443756, 0.04247892275452614]",5
000000153669.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""scoreboard"", ""racket, racquet"", ""football_helmet""]","[0.9721860885620117, 0.027782803401350975, 1.3929260603617877e-05, 1.1133433872601017e-05, 3.238704266550485e-06]",5
000000153797.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""golf_ball"", ""racket, racquet"", ""tennis_ball""]","[0.8163145780563354, 0.18269972503185272, 0.0002481770934537053, 0.00022881269978825003, 0.00014139368431642652]",5
000000154004.jpg,"[""sandbar, sand_bar"", ""swimming_trunks, bathing_trunks"", ""seashore, coast, seacoast, sea-coast"", ""shovel"", ""snorkel""]","[0.3620466887950897, 0.19452250003814697, 0.17850404977798462, 0.04485554248094559, 0.01890760473906994]",5
000000154087.jpg,"[""ski"", ""flagpole, flagstaff"", ""alp"", ""barn"", ""military_uniform""]","[0.3094606399536133, 0.1360219269990921, 0.13222000002861023, 0.08710502088069916, 0.038200244307518005]",5
000000154358.jpg,"[""four-poster"", ""sliding_door"", ""prayer_rug, prayer_mat"", ""window_shade"", ""dining_table, board""]","[0.2532137334346771, 0.13473382592201233, 0.08571524173021317, 0.07128475606441498, 0.052327461540699005]",5
000000154644.jpg,"[""loupe, jeweler's_loupe"", ""binoculars, field_glasses, opera_glasses"", ""bubble"", ""reflex_camera"", ""lens_cap, lens_cover""]","[0.34938228130340576, 0.25687548518180847, 0.1331363171339035, 0.029552893713116646, 0.02594793401658535]",5
000000154718.jpg,"[""toilet_seat"", ""toilet_tissue, toilet_paper, bathroom_tissue"", ""plunger, plumber's_helper"", ""washbasin, handbasin, washbowl, lavabo, wash-hand_basin"", ""paper_towel""]","[0.6972514390945435, 0.21301239728927612, 0.04761441424489021, 0.03779665380716324, 0.0007790899253450334]",5
000000155145.jpg,"[""canoe"", ""paddle, boat_paddle"", ""water_buffalo, water_ox, Asiatic_buffalo, Bubalus_bubalis"", ""sandbar, sand_bar"", ""boathouse""]","[0.7584403157234192, 0.23314610123634338, 0.004068893846124411, 0.0009325848077423871, 0.0009091970277950168]",5
000000155341.jpg,"[""tow_truck, tow_car, wrecker"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""fire_engine, fire_truck"", ""garbage_truck, dustcart"", ""moving_van""]","[0.8258199691772461, 0.07476363331079483, 0.03601818531751633, 0.021239038556814194, 0.012699536047875881]",5
000000156071.jpg,"[""horizontal_bar, high_bar"", ""ballplayer, baseball_player"", ""parallel_bars, bars"", ""turnstile"", ""scoreboard""]","[0.4669415056705475, 0.15958724915981293, 0.09367801994085312, 0.0400431863963604, 0.03533003479242325]",5
000000156076.jpg,"[""pizza, pizza_pie"", ""bakery, bakeshop, bakehouse"", ""confectionery, confectionary, candy_store"", ""restaurant, eating_house, eating_place, eatery"", ""grocery_store, grocery, food_market, market""]","[0.5433380007743835, 0.2765107750892639, 0.04641146585345268, 0.04215668514370918, 0.04006657376885414]",5
000000156292.jpg,"[""barometer"", ""wall_clock"", ""magnetic_compass"", ""stopwatch, stop_watch"", ""bottlecap""]","[0.6446838974952698, 0.24130360782146454, 0.035404328256845474, 0.024174779653549194, 0.021262550726532936]",5
000000156643.jpg,"[""wine_bottle"", ""cocktail_shaker"", ""sombrero"", ""beer_bottle"", ""cowboy_hat, ten-gallon_hat""]","[0.26614493131637573, 0.0998053029179573, 0.09713184833526611, 0.09367707371711731, 0.04259423166513443]",5
000000156924.jpg,"[""carousel, carrousel, merry-go-round, roundabout, whirligig"", ""harp"", ""sliding_door"", ""window_shade"", ""Old_English_sheepdog, bobtail""]","[0.31059181690216064, 0.13283485174179077, 0.10726653784513474, 0.03444048389792442, 0.02101861871778965]",5
000000157365.jpg,"[""miniskirt, mini"", ""shopping_cart"", ""cowboy_hat, ten-gallon_hat"", ""unicycle, monocycle"", ""parking_meter""]","[0.15679709613323212, 0.08447404205799103, 0.057152461260557175, 0.04429904371500015, 0.040182147175073624]",5
000000157601.jpg,"[""pretzel"", ""bagel, beigel"", ""hotdog, hot_dog, red_hot"", ""cheeseburger"", ""ice_cream, icecream""]","[0.8621782660484314, 0.015128380618989468, 0.012812795117497444, 0.010382907465100288, 0.009050953201949596]",5
000000157756.jpg,"[""bell_cote, bell_cot"", ""triumphal_arch"", ""suspension_bridge"", ""church, church_building"", ""analog_clock""]","[0.9241062998771667, 0.027917517349123955, 0.015885425731539726, 0.006132220383733511, 0.0059974901378154755]",5
000000157767.jpg,"[""groom, bridegroom"", ""grocery_store, grocery, food_market, market"", ""restaurant, eating_house, eating_place, eatery"", ""bakery, bakeshop, bakehouse"", ""abaya""]","[0.5112308263778687, 0.12102287262678146, 0.10120512545108795, 0.06701887398958206, 0.049918223172426224]",5
000000157928.jpg,"[""dogsled, dog_sled, dog_sleigh"", ""stretcher"", ""chain_saw, chainsaw"", ""ski"", ""shovel""]","[0.5817221403121948, 0.2118760198354721, 0.0825667455792427, 0.052793148905038834, 0.013662292622029781]",5
000000158548.jpg,"[""West_Highland_white_terrier"", ""soft-coated_wheaten_terrier"", ""Afghan_hound, Afghan"", ""lawn_mower, mower"", ""cairn, cairn_terrier""]","[0.4097428619861603, 0.06658077985048294, 0.04689674451947212, 0.04181015118956566, 0.037415917962789536]",5
000000158660.jpg,"[""scale, weighing_machine"", ""banana"", ""bakery, bakeshop, bakehouse"", ""tray"", ""waffle_iron""]","[0.8187082409858704, 0.07943039387464523, 0.017562616616487503, 0.015943799167871475, 0.015344134531915188]",5
000000158744.jpg,"[""limousine, limo"", ""parking_meter"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""traffic_light, traffic_signal, stoplight"", ""car_mirror""]","[0.15693455934524536, 0.08535496890544891, 0.06533884257078171, 0.04849589243531227, 0.04377490282058716]",5
000000158945.jpg,"[""Indian_elephant, Elephas_maximus"", ""tusker"", ""African_elephant, Loxodonta_africana"", ""hippopotamus, hippo, river_horse, Hippopotamus_amphibius"", ""lumbermill, sawmill""]","[0.6274793744087219, 0.32740193605422974, 0.022828660905361176, 0.0035596226807683706, 0.0027513455133885145]",5
